101
51
4
2

90	60	45	30
4	6	8	12

982
1473

8000

200	244	282	346
300	366	423	519

3500	3500
4100	4900
3500	1700
5500	4500
5500	2000
1500	3000
2500	3000
2000	5000
1000	4300
5500	6000
3000	6000
2000	6500
5000	3500
3000	2500
1500	1000
3000	500
1000	2000
500	3000
2000	4000
1500	6000
4500	6500
4500	2000
4500	1000
5500	500
6500	3500
6500	2000
4500	3000
3500	4000
4100	3700
6400	4200
4000	6000
3100	5200
3500	6900
5300	5200
6500	5500
6300	6500
200	6000
2000	2000
500	500
6000	1200
4000	2500
4200	700
2400	1200
2300	300
1100	1400
600	3800
200	4800
800	5600
1300	5200
600	6800
4700	4700
4900	5800
2700	4300
3700	3100
5700	2900
6300	2300
5300	1200
3200	1200
3600	2600
2100	2400
1700	3400
1200	2400
2400	5800
2700	6900
1500	7700
6200	7700
4900	7300
6700	500
5600	3900
3700	4700
3700	5600
5700	6800
4700	1600
4400	1700
4600	1300
4900	1100
4900	4200
5300	4300
6100	5200
5700	4800
5600	3700
5500	5400
1500	4700
1400	3700
1100	3100
1600	2200
400	1800
2800	1800
2600	5200
2600	3500
3100	6700
1500	1900
2200	2200
1800	2400
2600	2700
2500	2400
2200	2700
2500	2100
1900	2100
2000	2600
1800	1800
	
3950	570
5328	3039
2722	6596
5407	3954
314	2071
2256	300
1038	2882
5065	5756
6700	7700
6621	468
3584	3900
5600	4095
2251	5058
617	6899
4545	5577
364	1665
3673	679
5120	2769
5496	863
5011	5302
3440	7521
1973	1702
2623	4793
6245	371
6462	1004
6497	1356
2677	3635
2390	4371
2890	2633
5605	6737
4828	7018
646	2557
2494	6136
1498	3077
2766	4966
3911	853
5773	7186
2355	1643
591	6741
4079	4690
2177	7331
2216	5838
3272	3402
5253	2758
5486	6433
2385	6672
740	5432
1959	3039
5164	4447
200	5806
6274	5210
